Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,STIG Severity,CVSS v4.0 Base Score,CVSS v4.0 Base+Threat Score,CVSS v3.0 Base Score,CVSS v2.0 Temporal Score,CVSS v3.0 Temporal Score,VPR Score,EPSS Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS
"157288","","6.1","Medium","10.8.1.11","tcp","5601","TLS Version 1.1 Deprecated Protocol","The remote service encrypts traffic using an older version of TLS.","The remote service accepts connections encrypted using TLS 1.1. TLS 1.1 lacks support for current and recommended
cipher suites. Ciphers that support encryption before MAC computation, and authenticated encryption modes such as GCM
cannot be used with TLS 1.1

As of March 31, 2020, Endpoints that are not enabled for TLS 1.2 and higher will no longer function properly with major
web browsers and major vendors.","Enable support for TLS 1.2 and/or 1.3, and disable support for TLS 1.1.","https://datatracker.ietf.org/doc/html/rfc8996
http://www.nessus.org/u?c8ae820d","TLSv1.1 is enabled and the server supports at least one cipher.","","","","6.5","","","","","Medium","","CWE:327","","2022/04/04","2026/04/13","","",""
"181418","","","None","10.8.1.11","tcp","22","OpenSSH Detection","An OpenSSH-based SSH server was detected on the remote host.","An OpenSSH-based SSH server was detected on the remote host.","n/a","https://www.openssh.com/","
  Service    : ssh
  Version    : 8.9p1
  Banner     : SSH-2.0-OpenSSH_8.9p1 Ubuntu-3ubuntu0.15
  backported : 1
","","","","","","","","","None","","","","2023/09/14","2026/04/13","","",""
"185519","","","None","10.8.1.11","udp","161","SNMP Server Detection","An SNMP server is listening on the remote host.","The remote service is an SNMP agent which provides management data about the device.","Disable this service if it is not needed or restrict access to
internal hosts only if the service is available externally.","https://en.wikipedia.org/wiki/Simple_Network_Management_Protocol","Nessus detected the following SNMP versions:
  - SNMPv3

","","","","","","","","","None","","","","2023/11/14","2026/02/17","","",""
"209654","","","None","10.8.1.11","tcp","0","OS Fingerprints Detected","Multiple OS fingerprints were detected.","Using a combination of remote probes (TCP/IP, SMB, HTTP, NTP, SNMP, etc), 
it was possible to gather one or more fingerprints from the remote system. 
While the highest-confidence result was reported in plugin 11936, “OS Identification”, 
the complete set of fingerprints detected are reported here.","n/a","","
Following OS Fingerprints were found

Remote operating system : Linux Kernel 5.x on Ubuntu
Confidence level : 56
Method : MLSinFP
Type : unknown
Fingerprint : unknown

Remote operating system : Linux Kernel 2.6
Confidence level : 65
Method : SinFP
Type : general-purpose
Fingerprint : SinFP:
   P1:B10113:F0x12:W62720:O0204ffff:M8960:
   P2:B10113:F0x12:W62636:O0204ffff0402080affffffff4445414401030307:M8960:
   P3:B00000:F0x00:W0:O0:M0
   P4:191603_7_p=22R

Following fingerprints could not be used to determine OS : 
 SSH:!:SSH-2.0-OpenSSH_8.9p1 Ubuntu-3ubuntu0.15
NTP:!:unknown
SSLcert:!:i/CN:Elastic Certificate Tool Autogenerated CAs/CN:kb1-sa.sharkstriker.locals/OU:SOCv2
c25ef714c7773665cbad8003df281c137ea8d82d

","","","","","","","","","None","","","","2025/02/26","2025/03/03","","",""
"277650","","","None","10.8.1.11","tcp","5601","Remote Services Not Using Post-Quantum Ciphers","Reports remote services that do not offer post-quantum ciphers.","This plugin reports network services that do not offer post-quantum
ciphers.  Tenable makes no attempt to determine whether the remote
service would be vulnerable to a post-quantum attack.

However, cryptography that depends on the classic difficulty of
solving the discrete logarithm problem or on the classic difficulty
of large prime factorization is broken by Shor's algorithm.  Examples
of this are RSA asymmetric encryption and Diffie-Hellman key
exchange.","n/a","http://www.nessus.org/u?7a390f87
http://www.nessus.org/u?ad7d6b3b
http://www.nessus.org/u?1c0c61e0
http://www.nessus.org/u?5eec4b28","The target TLS server offers no post-quantum ciphers.","","","","","","","","","None","","","","2025/12/08","2025/12/08","","",""
"277653","","","None","10.8.1.11","tcp","22","Remote Services Using Post-Quantum Ciphers","Reports remote services that offer post-quantum ciphers.","This plugin reports network services that offer post-quantum
ciphers and enumerates the post-quantum ciphers that they
offer.  Tenable makes no attempt to determine whether the
remote service is actually hardened against a post-quantum
attack.","n/a","http://www.nessus.org/u?7a390f87
http://www.nessus.org/u?ad7d6b3b
http://www.nessus.org/u?1c0c61e0
http://www.nessus.org/u?5eec4b28","The target SSH server offers the following post-quantum ciphers:

KEX
	sntrup761x25519-sha512@openssh.com","","","","","","","","","None","","","","2025/12/08","2025/12/08","","",""
"277654","","","None","10.8.1.11","tcp","5601","TLS Supported Groups","The remote service negotiates TLS supported curve groups.","This plugin detects which TLS supported groups entries are supported
by the remote service.","n/a","","
These are the TLS supported groups offered by the remote server :


TLS supported groups : 

Name                Code
--------------------------
secp256r1           0x0017
x448                0x001e
secp384r1           0x0018
secp521r1           0x0019
x25519              0x001d
","","","","","","","","","None","","","","2025/12/08","2026/04/13","","",""
"298387","","","None","10.8.1.11","tcp","0","Shor's Harvest Now Decrypt Later","Reports remote services potentially vulnerable to Shor's Algorithm.","This plugin reports network services that may be vulnerable now to
a future attack by adversaries using a cryptographically relevant
quantum computer (CRQC). Shor's is a theoretical algorithm that
leverages the unique ability of quantum computation to do massively
parallel calculations developed by Peter Shor in 1994.

This algorithm easily computes two classically difficult mathematical
problems used in modern cryptography; discrete logarithms, and
factoring numbers formed by multiplying large primes.  Shor's reduces
both of these problems from taking exponential time in chosen cases
to being solvable in polynomial time.

Asymmetric encryption algorithms such as RSA, Diffie-Hellman and
Elliptic Curve Diffie-Hellman are impacted by Shor's Algorithm.  The
most common uses of these algorithms are in symmetric key
establishment and authentication.  These uses render Shor's
Algorithm particularly dangerous because it may give an adversary the
ability to harvest network communications now, and in the future,
when a CRQC becomes available, extract the symmetric key and decrypt
the communication.","Replace affected ciphers with algorithms chosen to resist CRQC attack.","http://www.nessus.org/u?54fba2c1","The TLS service on port 5601/TLSv1.2 offers these ciphers vulnerable to Shor's:
	TLS_RSA_WITH_AES_256_CCM_8
	TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384
	TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA
	TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256
	TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256
	TLS_RSA_WITH_AES_128_CCM
	TLS_RSA_WITH_AES_256_CBC_SHA
	TLS_RSA_WITH_AES_128_CBC_SHA256
	TLS_RSA_WITH_AES_256_CBC_SHA256
	TLS_RSA_WITH_AES_128_CCM_8
	TLS_RSA_WITH_AES_256_CCM
	TLS_RSA_WITH_AES_256_GCM_SHA384
	TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA
	TLS_RSA_WITH_AES_128_CBC_SHA
	TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256
	TLS_RSA_WITH_AES_128_GCM_SHA256
	TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384

The SSH service on port 22 offers these ciphers vulnerable to Shor's:
	diffie-hellman-group-exchange-sha256
	curve25519-sha256
	ecdh-sha2-nistp256
	ecdh-sha2-nistp521
	curve25519-sha256@libssh.org
	ecdh-sha2-nistp384
	diffie-hellman-group18-sha512
	diffie-hellman-group14-sha256
	diffie-hellman-group16-sha512

The TLS service on port 5601/TLSv1.1 offers these ciphers vulnerable to Shor's:
	TLS_RSA_WITH_AES_256_CBC_SHA
	TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA
	TLS_RSA_WITH_AES_128_CBC_SHA
	TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA

","","","","","","","","","None","","","","2026/02/09","2026/04/13","","",""
"10114","CVE-1999-0524","2.1","Low","10.8.1.13","icmp","0","ICMP Timestamp Request Remote Date Disclosure","It is possible to determine the exact time set on the remote host.","The remote host answers to an ICMP timestamp request.  This allows an
attacker to know the date that is set on the targeted machine, which
may assist an unauthenticated, remote attacker in defeating time-based
authentication protocols.

Timestamps returned from machines running Windows Vista / 7 / 2008 /
2008 R2 are deliberately incorrect, but usually within 1000 seconds of
the actual system time.","Filter out the ICMP timestamp requests (13), and the outgoing ICMP
timestamp replies (14).","","The remote clock is synchronized with the local clock.
","","","","","","","","0.0037","Low","","CWE:200","","1999/08/01","2024/10/07","","",""
"10223","CVE-1999-0632","0.0","None","10.8.1.13","udp","111","RPC portmapper Service Detection","An ONC RPC portmapper is running on the remote host.","The RPC portmapper is running on this port.

The portmapper allows someone to get the port number of each RPC
service running on the remote host by sending either multiple lookup
requests or a DUMP request.","n/a","","","","","","0.0","","","","","None","","","","1999/08/19","2019/10/04","","",""
"10267","","","None","10.8.1.13","tcp","22","SSH Server Type and Version Information","An SSH server is listening on this port.","It is possible to obtain information about the remote SSH server by
sending an empty authentication request.","n/a","","
SSH version : SSH-2.0-OpenSSH_8.9p1 Ubuntu-3ubuntu0.15
SSH supported authentication : publickey
","","","","","","","","","None","","IAVT:0001-T-0933","","1999/10/12","2024/07/24","","",""
"10287","","","None","10.8.1.13","udp","0","Traceroute Information","It was possible to obtain traceroute information.","Makes a traceroute to the remote host.","n/a","","For your information, here is the traceroute from 10.8.0.1 to 10.8.1.13 : 
10.8.0.1
10.8.1.13

Hop Count: 1
","","","","","","","","","None","","","","1999/11/27","2023/12/04","","",""
"10881","","","None","10.8.1.13","tcp","22","SSH Protocol Versions Supported","A SSH server is running on the remote host.","This plugin determines the versions of the SSH protocol supported by
the remote SSH daemon.","n/a","","The remote SSH daemon supports the following versions of the
SSH protocol :

  - 1.99
  - 2.0
","","","","","","","","","None","","","","2002/03/06","2026/01/12","","",""
"10884","","","None","10.8.1.13","udp","123","Network Time Protocol (NTP) Server Detection","An NTP server is listening on the remote host.","An NTP server is listening on port 123. If not securely configured,
it may provide information about its version, current date, current
time, and possibly system information.","n/a","http://www.ntp.org","
  An NTP service has been discovered, listening on port 123.

  No sensitive information has been disclosed.

  Version : unknown
","","","","","","","","","None","","IAVT:0001-T-0934","","2015/03/20","2021/02/24","","",""
"11111","","","None","10.8.1.13","tcp","111","RPC Services Enumeration","An ONC RPC service is running on the remote host.","By sending a DUMP request to the portmapper, it was possible to
enumerate the ONC RPC services running on the remote port.  Using this
information, it is possible to connect and bind to each service by
sending an RPC request to the remote port.","n/a","","
The following RPC services are available on TCP port 111 :

 - program: 100000 (portmapper), version: 4
 - program: 100000 (portmapper), version: 3
 - program: 100000 (portmapper), version: 2
","","","","","","","","","None","","","","2002/08/24","2011/05/24","","",""
"11111","","","None","10.8.1.13","udp","111","RPC Services Enumeration","An ONC RPC service is running on the remote host.","By sending a DUMP request to the portmapper, it was possible to
enumerate the ONC RPC services running on the remote port.  Using this
information, it is possible to connect and bind to each service by
sending an RPC request to the remote port.","n/a","","
The following RPC services are available on UDP port 111 :

 - program: 100000 (portmapper), version: 4
 - program: 100000 (portmapper), version: 3
 - program: 100000 (portmapper), version: 2
","","","","","","","","","None","","","","2002/08/24","2011/05/24","","",""
"11219","","","None","10.8.1.13","tcp","22","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 22/tcp was found to be open","","","","","","","","","None","","","","2009/02/04","2025/07/14","","",""
"11219","","","None","10.8.1.13","tcp","111","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 111/tcp was found to be open","","","","","","","","","None","","","","2009/02/04","2025/07/14","","",""
"11219","","","None","10.8.1.13","tcp","5044","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 5044/tcp was found to be open","","","","","","","","","None","","","","2009/02/04","2025/07/14","","",""
"11219","","","None","10.8.1.13","tcp","6556","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 6556/tcp was found to be open","","","","","","","","","None","","","","2009/02/04","2025/07/14","","",""
"11936","","","None","10.8.1.13","tcp","0","OS Identification","It is possible to guess the remote operating system.","Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP,
SNMP, etc.), it is possible to guess the name of the remote operating
system in use. It is also possible sometimes to guess the version of
the operating system.","n/a","","
Remote operating system : Linux Kernel 2.6
Confidence level : 65
Method : SinFP

Not all fingerprints could give a match. If you think that these
signatures would help us improve OS fingerprinting, please submit
them by visiting https://www.tenable.com/research/submitsignatures.

SSH:!:SSH-2.0-OpenSSH_8.9p1 Ubuntu-3ubuntu0.15
NTP:!:unknown
SinFP:
   P1:B10113:F0x12:W62720:O0204ffff:M8960:
   P2:B10113:F0x12:W62636:O0204ffff0402080affffffff4445414401030307:M8960:
   P3:B00000:F0x00:W0:O0:M0
   P4:191603_7_p=22R

 
The remote host is running Linux Kernel 2.6","","","","","","","","","None","","","","2003/12/09","2025/06/03","","",""
"19506","","","None","10.8.1.13","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - The ping round trip time 
  - Whether credentialed or third-party patch management
    checks are possible.
  - Whether the display of superseded patches is enabled
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 10.11.3
Nessus build : 20047
Plugin feed version : 202604202226
Scanner edition used : Nessus
Scanner OS : LINUX
Scanner distribution : ubuntu1604-x86-64
Scan type : Normal
Scan name : SA_DC_Final
Scan policy used : Custom Full Scan
Scanner IP : 10.8.0.1
Port scanner(s) : nessus_syn_scanner 
Port range : 1-65535
Ping RTT : 134.742 ms
Thorough tests : no
Experimental tests : no
Scan for Unpatched Vulnerabilities : yes
Plugin debugging enabled : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
Display superseded patches : yes (supersedence plugin did not launch)
CGI scanning : enabled
Web application tests : enabled
Web app tests -  Test mode : single
Web app tests -  Try all HTTP methods : no
Web app tests -  Maximum run time : 5 minutes.
Web app tests -  Stop at first flaw : CGI
Max hosts : 10
Max checks : 5
Recv timeout : 12
Backports : Detected
Allow post-scan editing : Yes
Nessus Plugin Signature Checking : Enabled
Audit File Signature Checking : Disabled
Scan Start Date : 2026/5/2 18:37 IST (UTC +05:30)
Scan duration : 478 sec
Scan for malware : no
Fully Scan Operational Technology devices : no
Safely Scan Operational Technology devices with OT Discovery : no
","","","","","","","","","None","","","","2005/08/26","2026/03/04","","",""
"22964","","","None","10.8.1.13","tcp","22","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","An SSH server is running on this port.","","","","","","","","","None","","","","2007/08/19","2026/03/23","","",""
"22964","","","None","10.8.1.13","tcp","6556","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A Check_MK agent is running on this port.","","","","","","","","","None","","","","2007/08/19","2026/03/23","","",""
"25220","","","None","10.8.1.13","tcp","0","TCP/IP Timestamps Supported","The remote service implements TCP timestamps.","The remote host implements TCP timestamps, as defined by RFC1323.  A
side effect of this feature is that the uptime of the remote host can
sometimes be computed.","n/a","http://www.ietf.org/rfc/rfc1323.txt","","","","","","","","","","None","","","","2007/05/16","2023/10/17","","",""
"34277","","","None","10.8.1.13","udp","0","Nessus UDP Scanner","It is possible to determine which UDP ports are open.","This plugin runs a UDP port scan against the target. It is possible
to determine which UDP ports are open by sending UDP packets on every
port. If the port is open, the application will most often keep quiet.
If the port is closed, the TCP/IP stack may send back an ICMP Host
unreachable / bad port packet. However, this is assuming there are no
intermediate devices between the scanner and the target. Firewalls
often block ICMP, which will prevent responses that identify closed
ports. The scanning primarily relies on the absence of a response to
identify open ports and in complex environments with many intermediate
devices, the detection can often be unreliable.

UDP scanning takes a long time to complete. The scanner must limit the
number of concurrent probes because ICMP is often rate limited. Also,
since open ports do not respond, the scanner must wait for a timeout
period to be reasonably sure that no response will be received.

Given the typical environments being scanned today, the results of
this plugin should be thoroughly vetted and be used as weak signals
for further investigation. It is likely that a large number of assets
will be detected if there are intermediate devices between the scanner
and the targets. Consider using the netstat or SNMP port enumeration
options instead if possible.","Protect your target with an IP filter or implement ICMP rate
limitation.","","The UDP port scan could not complete: The remote host has remained silent for too long
This might be due to a firewall filtering UDP and/or ICMP packets
","","","","","","","","","None","","","","2009/02/04","2025/07/14","","",""
"39520","","","None","10.8.1.13","tcp","22","Backported Security Patch Detection (SSH)","Security patches are backported.","Security patches may have been 'backported' to the remote SSH server
without changing its version number. 

Banner-based checks have been disabled to avoid false positives. 

Note that this test is informational only and does not denote any
security problem.","n/a","https://access.redhat.com/security/updates/backporting/?sc_cid=3093","
Give Nessus credentials to perform local checks.
","","","","","","","","","None","","","","2009/06/25","2026/01/22","","",""
"40448","","","None","10.8.1.13","udp","161","SNMP Supported Protocols Detection","This plugin reports all the protocol versions successfully negotiated
with the remote SNMP agent.","Extend the SNMP settings data already gathered by testing for\
SNMP versions other than the highest negotiated.","n/a","","Nessus detected the following SNMP versions:
  - SNMPv3
","","","","","","","","","None","","","","2009/07/31","2026/02/17","","",""
"45590","","","None","10.8.1.13","tcp","0","Common Platform Enumeration (CPE)","It was possible to enumerate CPE names that matched on the remote
system.","By using information obtained from a Nessus scan, this plugin reports
CPE (Common Platform Enumeration) matches for various hardware and
software products found on a host. 

Note that if an official CPE is not available for the product, this
plugin computes the best possible CPE based on the information
available from the scan.","n/a","http://cpe.mitre.org/
https://nvd.nist.gov/products/cpe","
The remote operating system matched the following CPE : 

  cpe:/o:linux:linux_kernel -> Linux Kernel

Following application CPE's matched on the remote system : 

  cpe:/a:openbsd:openssh:8.9 -> OpenBSD OpenSSH
  cpe:/a:openbsd:openssh:8.9p1 -> OpenBSD OpenSSH
","","","","","","","","","None","","","","2010/04/21","2026/01/05","","",""
"53335","","","None","10.8.1.13","tcp","111","RPC portmapper (TCP)","An ONC RPC portmapper is running on the remote host.","The RPC portmapper is running on this port. 

The portmapper allows someone to get the port number of each RPC
service running on the remote host by sending either multiple lookup
requests or a DUMP request.","n/a","","","","","","","","","","","None","","","","2011/04/08","2011/08/29","","",""
"54615","","","None","10.8.1.13","tcp","0","Device Type","It is possible to guess the remote device type.","Based on the remote operating system, it is possible to determine
what the remote system type is (eg: a printer, router, general-purpose
computer, etc).","n/a","","Remote device type : general-purpose
Confidence level : 65
","","","","","","","","","None","","","","2011/05/23","2025/03/12","","",""
"59837","","","None","10.8.1.13","tcp","6556","Check_MK Agent Detection","An IT monitoring service is running on the remote host.","Check_MK agent, an IT monitoring service, is running on the remote
host. Check_MK allows clients to retrieve large amounts of data about
the target.","Make sure the use of this program is in accordance with your corporate
policy.","https://mathias-kettner.com/","
  Installed version : 1.2.6b5
","","","","","","","","","None","","","","2012/07/03","2019/11/22","","",""
"70657","","","None","10.8.1.13","tcp","22","SSH Algorithms and Languages Supported","An SSH server is listening on this port.","This script detects which algorithms and languages are supported by
the remote service for encrypting communications.","n/a","","
Nessus negotiated the following encryption algorithm(s) with the server : 

  Client to Server: aes256-ctr
  Server to Client: aes256-ctr

The server supports the following options for compression_algorithms_server_to_client : 

  none
  zlib@openssh.com

The server supports the following options for mac_algorithms_client_to_server : 

  hmac-sha1
  hmac-sha1-etm@openssh.com
  hmac-sha2-256
  hmac-sha2-256-etm@openssh.com
  hmac-sha2-512
  hmac-sha2-512-etm@openssh.com
  umac-128-etm@openssh.com
  umac-128@openssh.com
  umac-64-etm@openssh.com
  umac-64@openssh.com

The server supports the following options for server_host_key_algorithms : 

  ecdsa-sha2-nistp256
  rsa-sha2-256
  rsa-sha2-512
  ssh-ed25519

The server supports the following options for encryption_algorithms_client_to_server : 

  aes128-ctr
  aes128-gcm@openssh.com
  aes192-ctr
  aes256-ctr
  aes256-gcm@openssh.com
  chacha20-poly1305@openssh.com

The server supports the following options for mac_algorithms_server_to_client : 

  hmac-sha1
  hmac-sha1-etm@openssh.com
  hmac-sha2-256
  hmac-sha2-256-etm@openssh.com
  hmac-sha2-512
  hmac-sha2-512-etm@openssh.com
  umac-128-etm@openssh.com
  umac-128@openssh.com
  umac-64-etm@openssh.com
  umac-64@openssh.com

The server supports the following options for kex_algorithms : 

  curve25519-sha256
  curve25519-sha256@libssh.org
  diffie-hellman-group-exchange-sha256
  diffie-hellman-group14-sha256
  diffie-hellman-group16-sha512
  diffie-hellman-group18-sha512
  ecdh-sha2-nistp256
  ecdh-sha2-nistp384
  ecdh-sha2-nistp521
  kex-strict-s-v00@openssh.com
  sntrup761x25519-sha512@openssh.com

The server supports the following options for compression_algorithms_client_to_server : 

  none
  zlib@openssh.com

The server supports the following options for encryption_algorithms_server_to_client : 

  aes128-ctr
  aes128-gcm@openssh.com
  aes192-ctr
  aes256-ctr
  aes256-gcm@openssh.com
  chacha20-poly1305@openssh.com
","","","","","","","","","None","","","","2013/10/28","2026/01/12","","",""
"110723","","","None","10.8.1.13","tcp","0","Target Credential Status by Authentication Protocol - No Credentials Provided","Nessus was able to find common ports used for local checks,
however, no credentials were provided in the scan policy.","Nessus was not able to successfully authenticate directly to the
remote target on an available authentication protocol. Nessus was
able to connect to the remote port and identify that the service
running on the port supports an authentication protocol, but Nessus
failed to authenticate to the remote service using the provided
credentials. There may have been a protocol failure that prevented
authentication from being attempted or all of the provided credentials
for the authentication protocol may be invalid. See plugin output for
error details.

Please note the following :

- This plugin reports per protocol, so it is possible for
  valid credentials to be provided for one protocol and not
  another. For example, authentication may succeed via SSH
  but fail via SMB, while no credentials were provided for
  an available SNMP service.

- Providing valid credentials for all available
  authentication protocols may improve scan coverage, but
  the value of successful authentication for a given
  protocol may vary from target to target depending upon
  what data (if any) is gathered from the target via that
  protocol. For example, successful authentication via SSH
  is more valuable for Linux targets than for Windows
  targets, and likewise successful authentication via SMB
  is more valuable for Windows targets than for Linux
  targets.","n/a","","SSH was detected on port 22 but no credentials were provided.
SSH local checks were not enabled.

","","","","","","","","","None","","IAVB:0001-B-0504","","2018/06/27","2024/04/19","","",""
"117886","","","None","10.8.1.13","tcp","0","OS Security Patch Assessment Not Available","OS Security Patch Assessment is not available.","OS Security Patch Assessment is not available on the remote host.
This does not necessarily indicate a problem with the scan.
Credentials may not have been provided, OS security patch assessment
may not be supported for the target, the target may not have been
identified, or another issue may have occurred that prevented OS
security patch assessment from being available. See plugin output for
details.

This plugin reports non-failure information impacting the availability
of OS Security Patch Assessment. Failure information is reported by
plugin 21745 : 'OS Security Patch Assessment failed'.  If a target
host is not supported for OS Security Patch Assessment, plugin
110695 : 'OS Security Patch Assessment Checks Not Supported' will
report concurrently with this plugin.","n/a","","
The following issues were reported :

  - Plugin      : no_local_checks_credentials.nasl
    Plugin ID   : 110723
    Plugin Name : Target Credential Status by Authentication Protocol - No Credentials Provided
    Message     : 
Credentials were not provided for detected SSH service.
","","","","","","","","","None","","IAVB:0001-B-0515","","2018/10/02","2021/07/12","","",""
"153588","","","None","10.8.1.13","tcp","22","SSH SHA-1 HMAC Algorithms Enabled","The remote SSH server is configured to enable SHA-1 HMAC algorithms.","The remote SSH server is configured to enable SHA-1 HMAC algorithms.

Although NIST has formally deprecated use of SHA-1 for digital signatures, SHA-1 is still considered secure for HMAC as
the security of HMAC does not rely on the underlying hash function being resistant to collisions.

Note that this plugin only checks for the options of the remote SSH server.","n/a","","
The following client-to-server SHA-1 Hash-based Message Authentication Code (HMAC) algorithms are supported : 

  umac-64-etm@openssh.com,umac-128-etm@openssh.com,hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,umac-64@openssh.com,umac-128@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1

The following server-to-client SHA-1 Hash-based Message Authentication Code (HMAC) algorithms are supported : 

  umac-64-etm@openssh.com,umac-128-etm@openssh.com,hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,umac-64@openssh.com,umac-128@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1
","","","","","","","","","None","","","","2021/09/23","2022/04/05","","",""
"181418","","","None","10.8.1.13","tcp","22","OpenSSH Detection","An OpenSSH-based SSH server was detected on the remote host.","An OpenSSH-based SSH server was detected on the remote host.","n/a","https://www.openssh.com/","
  Service    : ssh
  Version    : 8.9p1
  Banner     : SSH-2.0-OpenSSH_8.9p1 Ubuntu-3ubuntu0.15
  backported : 1
","","","","","","","","","None","","","","2023/09/14","2026/04/13","","",""
"185519","","","None","10.8.1.13","udp","161","SNMP Server Detection","An SNMP server is listening on the remote host.","The remote service is an SNMP agent which provides management data about the device.","Disable this service if it is not needed or restrict access to
internal hosts only if the service is available externally.","https://en.wikipedia.org/wiki/Simple_Network_Management_Protocol","Nessus detected the following SNMP versions:
  - SNMPv3

","","","","","","","","","None","","","","2023/11/14","2026/02/17","","",""
"209654","","","None","10.8.1.13","tcp","0","OS Fingerprints Detected","Multiple OS fingerprints were detected.","Using a combination of remote probes (TCP/IP, SMB, HTTP, NTP, SNMP, etc), 
it was possible to gather one or more fingerprints from the remote system. 
While the highest-confidence result was reported in plugin 11936, “OS Identification”, 
the complete set of fingerprints detected are reported here.","n/a","","
Following OS Fingerprints were found

Remote operating system : Linux Kernel 5.x on Ubuntu
Confidence level : 56
Method : MLSinFP
Type : unknown
Fingerprint : unknown

Remote operating system : Linux Kernel 2.6
Confidence level : 65
Method : SinFP
Type : general-purpose
Fingerprint : SinFP:
   P1:B10113:F0x12:W62720:O0204ffff:M8960:
   P2:B10113:F0x12:W62636:O0204ffff0402080affffffff4445414401030307:M8960:
   P3:B00000:F0x00:W0:O0:M0
   P4:191603_7_p=22R

Following fingerprints could not be used to determine OS : 
 SSH:!:SSH-2.0-OpenSSH_8.9p1 Ubuntu-3ubuntu0.15
NTP:!:unknown
","","","","","","","","","None","","","","2025/02/26","2025/03/03","","",""
"277653","","","None","10.8.1.13","tcp","22","Remote Services Using Post-Quantum Ciphers","Reports remote services that offer post-quantum ciphers.","This plugin reports network services that offer post-quantum
ciphers and enumerates the post-quantum ciphers that they
offer.  Tenable makes no attempt to determine whether the
remote service is actually hardened against a post-quantum
attack.","n/a","http://www.nessus.org/u?7a390f87
http://www.nessus.org/u?ad7d6b3b
http://www.nessus.org/u?1c0c61e0
http://www.nessus.org/u?5eec4b28","The target SSH server offers the following post-quantum ciphers:

KEX
	sntrup761x25519-sha512@openssh.com","","","","","","","","","None","","","","2025/12/08","2025/12/08","","",""
