Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,STIG Severity,CVSS v4.0 Base Score,CVSS v4.0 Base+Threat Score,CVSS v3.0 Base Score,CVSS v2.0 Temporal Score,CVSS v3.0 Temporal Score,VPR Score,EPSS Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS
"10114","CVE-1999-0524","2.1","Low","10.7.1.15","icmp","0","ICMP Timestamp Request Remote Date Disclosure","It is possible to determine the exact time set on the remote host.","The remote host answers to an ICMP timestamp request.  This allows an
attacker to know the date that is set on the targeted machine, which
may assist an unauthenticated, remote attacker in defeating time-based
authentication protocols.

Timestamps returned from machines running Windows Vista / 7 / 2008 /
2008 R2 are deliberately incorrect, but usually within 1000 seconds of
the actual system time.","Filter out the ICMP timestamp requests (13), and the outgoing ICMP
timestamp replies (14).","","The remote clock is synchronized with the local clock.
","","","","","","","","0.0037","Low","","CWE:200","","1999/08/01","2024/10/07","","",""
"10267","","","None","10.7.1.15","tcp","22","SSH Server Type and Version Information","An SSH server is listening on this port.","It is possible to obtain information about the remote SSH server by
sending an empty authentication request.","n/a","","
SSH version : SSH-2.0-OpenSSH_8.9p1 Ubuntu-3ubuntu0.15
SSH supported authentication : publickey
","","","","","","","","","None","","IAVT:0001-T-0933","","1999/10/12","2024/07/24","","",""
"10287","","","None","10.7.1.15","udp","0","Traceroute Information","It was possible to obtain traceroute information.","Makes a traceroute to the remote host.","n/a","","For your information, here is the traceroute from 10.8.0.1 to 10.7.1.15 : 
10.8.0.1
10.7.1.15

Hop Count: 1
","","","","","","","","","None","","","","1999/11/27","2023/12/04","","",""
"10863","","","None","10.7.1.15","tcp","1515","SSL Certificate Information","This plugin displays the SSL certificate.","This plugin connects to every SSL-related port and attempts to 
extract and dump the X.509 certificate.","n/a","","Subject Name: 

Country: ZA
Common Name: hydra-za-compliance-v2.managesoc.com

Issuer Name: 

Country: ZA
State/Province: CP
Organization: ZA-DC

Serial Number: 0D 77 AD 6B 8E 8E 21 2D 3C A2 9F C9 71 F3 A5 E4 3F B8 FD B4 

Version: 3

Signature Algorithm: SHA-256 With RSA Encryption

Not Valid Before: May 14 13:06:10 2025 GMT
Not Valid After: May 14 13:06:10 2026 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 4096 bits
Public Key: 00 C4 3B 2A 74 EB FC AA D3 66 D8 DF 4C B2 41 D4 4A 99 5A C0 
            75 FC B0 14 EC 37 0C 56 2D 55 67 6C 6B ED 7C 98 63 B8 60 72 
            1F 02 9C 9F 3E 66 E1 AD A9 31 F6 B6 AB 6C C2 94 C0 F2 02 A8 
            CF 6A 42 44 EE B6 EE AB 99 D4 C1 E4 89 17 0E 8A 19 B4 02 05 
            95 0F 20 C0 02 18 02 E4 55 98 85 D6 54 B8 27 23 7F C4 80 D8 
            59 9C C4 66 DF A3 9E 49 DF 3C 75 69 8B 5F A8 01 F3 DB F4 12 
            68 FF 72 B5 FD 24 84 BA DC F7 C4 22 5E 77 D4 16 AF 60 E0 34 
            30 57 98 24 89 11 03 9B 98 40 A9 DB B4 2A EE 2C 3F 85 4E D6 
            59 C9 21 6B AF 3F F0 34 3E 51 8A 3E DE E9 9D F9 AB FE 54 56 
            AA FB 48 6B F8 A5 18 A9 89 A6 08 89 D6 84 28 E0 A4 66 1B E5 
            11 60 A3 BD 7D E5 E3 F0 07 FF F6 9A 5B 8C D3 A6 CC C1 2A 03 
            5D 61 3F E6 F1 24 AE 4C 0F 64 C5 62 87 BE 2E B3 40 58 E2 96 
            7D 68 3D 6B 6A B6 9D DA 1F 1C B0 34 1F D9 4E CA 08 F7 41 AE 
            30 78 29 15 0C 84 0B CF 0F A1 12 35 44 4A 4A 24 1A DD 08 A4 
            C6 D2 58 FF 29 89 D3 4F 26 16 02 71 ED 7A 9C 9E 22 8B C6 6A 
            CB 03 8A 25 B5 B9 B5 5C E0 CA B8 0A D6 E7 91 A2 E5 28 8B 24 
            64 76 EF 6A 59 FD 57 36 57 9F 1F E8 9F C7 7B 66 F5 29 C6 A8 
            E4 64 13 6C BA AC 07 91 2E 6D B2 CE C0 66 31 30 2A 12 EF 94 
            D3 8F 84 31 1F C2 C3 08 CD 26 7B B4 60 CB BA 43 22 60 86 CC 
            2D 40 FB 5E 8F 2E 87 1B F3 37 36 27 2C 9B E1 50 FA 4E 11 C8 
            A8 7A 6B 11 BD B7 5F CA 66 27 1A 24 E5 D0 84 2B 0D C9 84 52 
            09 27 30 3A 96 0C 3C 7F 7D 9A 89 9F EA C2 F6 D6 04 DF 99 6D 
            F1 0B C0 5F 38 8C 17 02 D7 12 DE 75 EF 90 52 38 EC 39 54 CC 
            79 B6 9A 49 CB 02 0F B9 C5 8F 06 43 21 65 59 B3 D5 EA F7 D6 
            55 02 3A 4E 58 9D EA 61 E9 D4 DC B5 5D 2E 6A 4A 03 B8 0D C7 
            5B 61 F4 0E 09 9D 85 1E 8A 24 AB 69 C1 
Exponent: 01 00 01 

Signature Length: 512 bytes / 4096 bits
Signature: 00 89 F7 70 09 EB C6 92 71 54 E8 87 71 2C DC 9F 9B 39 D0 83 
           4B F4 1A CD 4D DB E1 D7 02 C6 6E 29 3C E8 49 FA D5 05 9E D9 
           4A 0E A5 0E 02 E1 3A 20 DA 80 3D 3F D3 E7 6C 46 5E 4A 77 52 
           27 8B 71 F7 62 47 29 37 77 E9 98 09 9E BB 13 0F D4 0B 93 18 
           F6 00 F5 F3 68 F8 6D A5 3A DB C1 65 B3 C5 74 3E 0B AE E7 63 
           47 6F E9 2A B4 9F FA FD 00 AA 2C 2E 47 EA 23 CE 94 A5 80 0D 
           91 7F 81 80 73 56 4C 50 A1 D3 54 09 A7 6C 1B 46 40 EC BC 93 
           F9 66 79 97 BE CB C5 4A 19 32 2C F2 02 C5 A7 12 FE 3C 49 A5 
           DC BE F2 C1 9A BC 41 C8 C7 DB DE 77 48 49 AF 47 B3 EF 25 45 
           65 F7 C3 43 C6 13 CA A9 9E 01 7C 16 01 0C 4A 73 7A 5A 7D 7D 
           21 24 0F 24 8C F2 15 B5 11 EB 68 E6 54 20 06 E9 D5 3B E5 DB 
           19 75 E8 9D DD AE 22 39 31 D7 FE 35 7B 4A 5A 11 71 77 8B DE 
           C9 52 32 6C D5 5B 66 20 35 F3 78 4C 6C A5 87 5D 54 7E 5D C0 
           52 61 EF B6 68 1D 6D 1D 05 77 E3 F9 38 04 F1 81 5F 41 71 7C 
           C7 CF 23 56 D6 05 C6 A6 37 F0 3A 65 B3 54 80 7F A8 40 0B DB 
           0B E4 80 4B CD 1C 7A C2 4C A6 45 4A D7 8E 72 87 71 4C 77 3E 
           E0 9A 50 34 5B A0 E8 6D F8 A5 53 14 53 99 A7 37 0E 1E 32 74 
           B9 C4 C3 31 69 16 0C 8E F3 C6 5C D4 41 DD DD 41 C7 13 D3 55 
           3A 20 38 0E 0C FB FC 2F D3 A7 94 46 2D 17 C4 30 DD 36 FF 7E 
           ED A3 86 C0 B0 BA DF 6B DB 41 1C B8 DD B5 89 6E 65 5B D2 59 
           54 61 3A F0 E6 74 69 2D 34 31 DD B4 DB 34 68 D1 47 10 F9 F7 
           BA 5E 41 DF 47 10 C5 4E 3A 82 66 17 C7 CA 7A 22 00 A8 3E 3B 
           E4 96 B2 56 FA B4 AF 0E 77 9D 29 46 93 57 76 1B 7A 12 6B 7A 
           AA A9 61 75 9E 68 71 1A 8D D4 EE FE 9A E8 7E 88 ED 89 AD 66 
           2B 0E 96 63 87 6B 5A B3 C2 9D 88 88 14 73 C6 E4 80 4A 1F 59 
           16 E4 62 05 18 96 8D F8 C7 33 67 9D CB 

Extension: Subject Alternative Name(2.5.29.17)
Critical: 0
DNS: hydra-za-compliance-v2.managesoc.com
DNS: hydra-za-compliance.managesoc.com


Extension: Subject Key Identifier(2.5.29.14)
Critical: 0
Subject Key Identifier: 44 5C FC 76 40 40 1B 83 3A D1 F8 2D BB B4 CE 4C 59 BB D5 8E 


Extension: Authority Key Identifier(2.5.29.35)
Critical: 0
Key Identifier: E2 C7 FF 3A A9 CE 39 11 DE 44 9C 92 BC 58 76 E5 2A 96 B7 11 


Fingerprints : 

SHA-256 Fingerprint: 75 D4 87 B7 8B 42 B5 A6 9A 93 33 F2 D0 FC 80 7A 65 A9 CB C6 
                     AB 16 2D 3A DB FF AA 70 44 33 B4 95 
SHA-1 Fingerprint: 98 CD 42 FB 44 64 70 67 E7 8C 31 41 0A 1D C0 F5 06 F8 FF FE 
MD5 Fingerprint: 47 A5 4B 24 9A AC 99 D8 4E 1E 36 F2 B3 76 77 1E 


PEM certificate : 

-----BEGIN CERTIFICATE-----
MIIFjDCCA3SgAwIBAgIUDXeta46OIS08op/JcfOl5D+4/bQwDQYJKoZIhvcNAQELBQAwKjELMAkGA1UEBhMCWkExCzAJBgNVBAgMAkNQMQ4wDAYDVQQKDAVaQS1EQzAeFw0yNTA1MTQxMzA2MTBaFw0yNjA1MTQxMzA2MTBaMDwxCzAJBgNVBAYTAlpBMS0wKwYDVQQDDCRoeWRyYS16YS1jb21wbGlhbmNlLXYyLm1hbmFnZXNvYy5jb20wggIiMA0GCSqGSIb3DQEBAQUAA4ICDwAwggIKAoICAQDEOyp06/yq02bY30yyQdRKmVrAdfywFOw3DFYtVWdsa+18mGO4YHIfApyfPmbhrakx9rarbMKUwPICqM9qQkTutu6rmdTB5IkXDooZtAIFlQ8gwAIYAuRVmIXWVLgnI3/EgNhZnMRm36OeSd88dWmLX6gB89v0Emj/crX9JIS63PfEIl531BavYOA0MFeYJIkRA5uYQKnbtCruLD+FTtZZySFrrz/wND5Rij7e6Z35q/5UVqr7SGv4pRipiaYIidaEKOCkZhvlEWCjvX3l4/AH//aaW4zTpszBKgNdYT/m8SSuTA9kxWKHvi6zQFjiln1oPWtqtp3aHxywNB/ZTsoI90GuMHgpFQyEC88PoRI1REpKJBrdCKTG0lj/KYnTTyYWAnHtepyeIovGassDiiW1ubVc4Mq4CtbnkaLlKIskZHbvaln9VzZXnx/on8d7ZvUpxqjkZBNsuqwHkS5tss7AZjEwKhLvlNOPhDEfwsMIzSZ7tGDLukMiYIbMLUD7Xo8uhxvzNzYnLJvhUPpOEcioemsRvbdfymYnGiTl0IQrDcmEUgknMDqWDDx/fZqJn+rC9tYE35lt8QvAXziMFwLXEt5175BSOOw5VMx5tppJywIPucWPBkMhZVmz1er31lUCOk5Yneph6dTctV0uakoDuA3HW2H0DgmdhR6KJKtpwQIDAQABo4GXMIGUMFIGA1UdEQRLMEmCJGh5ZHJhLXphLWNvbXBsaWFuY2UtdjIubWFuYWdlc29jLmNvbYIhaHlkcmEtemEtY29tcGxpYW5jZS5tYW5hZ2Vzb2MuY29tMB0GA1UdDgQWBBREXPx2QEAbgzrR+C27tM5MWbvVjjAfBgNVHSMEGDAWgBTix/86qc45Ed5EnJK8WHblKpa3ETANBgkqhkiG9w0BAQsFAAOCAgEAifdwCevGknFU6IdxLNyfmznQg0v0Gs1N2+HXAsZuKTzoSfrVBZ7ZSg6lDgLhOiDagD0/0+dsRl5Kd1Ini3H3YkcpN3fpmAmeuxMP1AuTGPYA9fNo+G2lOtvBZbPFdD4LrudjR2/pKrSf+v0AqiwuR+ojzpSlgA2Rf4GAc1ZMUKHTVAmnbBtGQOy8k/lmeZe+y8VKGTIs8gLFpxL+PEml3L7ywZq8QcjH2953SEmvR7PvJUVl98NDxhPKqZ4BfBYBDEpzelp9fSEkDySM8hW1Eeto5lQgBunVO+XbGXXond2uIjkx1/41e0paEXF3i97JUjJs1VtmIDXzeExspYddVH5dwFJh77ZoHW0dBXfj+TgE8YFfQXF8x88jVtYFxqY38Dpls1SAf6hAC9sL5IBLzRx6wkymRUrXjnKHcUx3PuCaUDRboOht+KVTFFOZpzcOHjJ0ucTDMWkWDI7zxlzUQd3dQccT01U6IDgODPv8L9OnlEYtF8Qw3Tb/fu2jhsCwut9r20EcuN21iW5lW9JZVGE68OZ0aS00Md202zRo0UcQ+fe6XkHfRxDFTjqCZhfHynoiAKg+O+SWslb6tK8Od50pRpNXdht6Emt6qqlhdZ5ocRqN1O7+muh+iO2JrWYrDpZjh2tas8KdiIgUc8bkgEofWRbkYgUYlo34xzNnncs=
-----END CERTIFICATE-----","","","","","","","","","None","","","","2008/05/19","2021/02/03","","",""
"10863","","","None","10.7.1.15","tcp","56001","SSL Certificate Information","This plugin displays the SSL certificate.","This plugin connects to every SSL-related port and attempts to 
extract and dump the X.509 certificate.","n/a","","Subject Name: 

Country: US
State/Province: California
Locality: San Francisco
Organization: Wazuh
Common Name: wazuh.com

Issuer Name: 

Country: US
State/Province: California
Locality: San Francisco
Organization: Wazuh
Common Name: wazuh.com

Serial Number: 7B 5C 72 37 99 E8 5E 6F C2 2E 54 F3 E9 F0 BE 22 7F 94 73 35 

Version: 3

Signature Algorithm: SHA-256 With RSA Encryption

Not Valid Before: May 14 14:53:12 2025 GMT
Not Valid After: May 14 14:53:12 2026 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 2048 bits
Public Key: 00 A4 62 7A 79 08 00 A6 DF 9B B7 ED 27 C6 04 41 A9 98 4C 58 
            B3 FB 06 D0 31 08 58 B3 6E 86 BB 5D 9A 08 24 A1 89 E9 B6 5D 
            13 B6 86 EE 52 44 69 5F C7 BA 7E D8 4E FC 62 97 23 88 7B 0B 
            2A EF 39 EB 2C 68 8A 36 A9 B5 8A 96 B8 CD 83 41 00 AD EB CD 
            D9 F5 49 29 8E F8 83 58 4C AA E9 52 02 99 C1 FC 34 71 F2 2C 
            26 AD DE 8F 97 3F B7 1A 2E 27 D1 25 D9 4E E3 5C 12 82 38 B5 
            C8 DF CC 88 4E 17 73 05 C5 FC D8 F6 E8 51 40 BA F9 86 8B 3F 
            1D 14 D8 D9 69 EC 37 0D 48 6C 7F B5 D6 74 60 0F 7C 50 D5 46 
            84 18 B8 CC FA 96 8E C9 97 BD C0 90 E4 74 06 F4 F1 F3 25 03 
            1A 12 79 D1 2A D6 EC 9A FF E1 6B DC 57 A7 E2 03 05 15 D1 3C 
            E9 15 21 6D F9 F0 27 82 5A FE 9F 08 8F 26 98 78 83 03 6D 21 
            BB BE 06 71 1F D3 9A 6F 88 79 63 18 78 1A C4 11 E9 93 3C 1C 
            8E DA 0D 8C 36 0D FE 45 30 70 9F 17 B8 7C 76 59 4F 
Exponent: 01 00 01 

Signature Length: 256 bytes / 2048 bits
Signature: 00 97 FF AF 71 C2 7A EC E8 57 D4 CE 66 2E 68 88 4C 88 4E DC 
           1D 85 DB 1A 7B 8F F6 CD 74 4D B5 EA AF FB 0F 13 97 21 C7 67 
           FC E3 DC D7 01 83 AC 38 68 0D 1E 51 18 68 73 3B B2 7B 66 8A 
           8E 44 59 9A EE 79 52 19 FA 94 B3 CF 2C 7F 00 00 6E 33 0C E4 
           A9 EC FB 38 F5 9C 42 54 3E E0 05 72 E4 F4 21 DE A5 F1 73 8B 
           2F 61 63 87 E2 17 C9 64 29 04 0A 79 42 75 74 0F 7A BA D7 57 
           FC F7 F0 A7 53 20 38 D0 0B AF EC C4 F5 D9 10 EF 9A 30 BF 3F 
           10 29 A9 E8 01 5D E3 03 45 90 2C E9 8D 38 98 F0 3F 49 4F F2 
           1A AC 69 8F D4 D5 80 E2 5A 6D 2A D3 F8 5C F0 32 CE EA 34 43 
           5B 6E 44 57 AC 5E BD 47 F9 97 2D 66 00 78 BB 69 56 D6 D1 E2 
           A3 35 A9 8D 2B C6 13 2A 91 62 5F F4 CD DA 52 93 1E 06 33 97 
           07 66 99 A1 C1 29 27 5A 81 B9 C7 F1 4F C2 71 B8 EF 0F 0F 03 
           46 75 AF 38 F1 14 DD 37 46 35 A6 42 B5 9D 96 A0 4D 

Extension: Subject Alternative Name(2.5.29.17)
Critical: 0
DNS: localhost


Fingerprints : 

SHA-256 Fingerprint: B4 28 7B 60 3F 43 31 50 0C 4D E1 B8 58 DF 8C 63 61 DD 71 82 
                     E3 F5 83 C2 AF 04 9E C3 BB 8A 93 72 
SHA-1 Fingerprint: B2 37 4C F3 10 3B FB 01 E8 A5 6A 14 35 A6 34 20 FC D7 9E 79 
MD5 Fingerprint: DE A2 51 13 86 42 D1 EC 79 B5 E9 9F EE 47 AE 70 


PEM certificate : 

-----BEGIN CERTIFICATE-----
MIIDYjCCAkqgAwIBAgIUe1xyN5noXm/CLlTz6fC+In+UczUwDQYJKoZIhvcNAQELBQAwXjELMAkGA1UEBhMCVVMxEzARBgNVBAgMCkNhbGlmb3JuaWExFjAUBgNVBAcMDVNhbiBGcmFuY2lzY28xDjAMBgNVBAoMBVdhenVoMRIwEAYDVQQDDAl3YXp1aC5jb20wHhcNMjUwNTE0MTQ1MzEyWhcNMjYwNTE0MTQ1MzEyWjBeMQswCQYDVQQGEwJVUzETMBEGA1UECAwKQ2FsaWZvcm5pYTEWMBQGA1UEBwwNU2FuIEZyYW5jaXNjbzEOMAwGA1UECgwFV2F6dWgxEjAQBgNVBAMMCXdhenVoLmNvbTCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBAKRienkIAKbfm7ftJ8YEQamYTFiz+wbQMQhYs26Gu12aCCShiem2XRO2hu5SRGlfx7p+2E78YpcjiHsLKu856yxoijaptYqWuM2DQQCt683Z9UkpjviDWEyq6VICmcH8NHHyLCat3o+XP7caLifRJdlO41wSgji1yN/MiE4XcwXF/Nj26FFAuvmGiz8dFNjZaew3DUhsf7XWdGAPfFDVRoQYuMz6lo7Jl73AkOR0BvTx8yUDGhJ50SrW7Jr/4WvcV6fiAwUV0TzpFSFt+fAnglr+nwiPJph4gwNtIbu+BnEf05pviHljGHgaxBHpkzwcjtoNjDYN/kUwcJ8XuHx2WU8CAwEAAaMYMBYwFAYDVR0RBA0wC4IJbG9jYWxob3N0MA0GCSqGSIb3DQEBCwUAA4IBAQCX/69xwnrs6FfUzmYuaIhMiE7cHYXbGnuP9s10TbXqr/sPE5chx2f849zXAYOsOGgNHlEYaHM7sntmio5EWZrueVIZ+pSzzyx/AABuMwzkqez7OPWcQlQ+4AVy5PQh3qXxc4svYWOH4hfJZCkECnlCdXQPerrXV/z38KdTIDjQC6/sxPXZEO+aML8/ECmp6AFd4wNFkCzpjTiY8D9JT/IarGmP1NWA4lptKtP4XPAyzuo0Q1tuRFesXr1H+ZctZgB4u2lW1tHiozWpjSvGEyqRYl/0zdpSkx4GM5cHZpmhwSknWoG5x/FPwnG47w8PA0Z1rzjxFN03RjWmQrWdlqBN
-----END CERTIFICATE-----","","","","","","","","","None","","","","2008/05/19","2021/02/03","","",""
"10881","","","None","10.7.1.15","tcp","22","SSH Protocol Versions Supported","A SSH server is running on the remote host.","This plugin determines the versions of the SSH protocol supported by
the remote SSH daemon.","n/a","","The remote SSH daemon supports the following versions of the
SSH protocol :

  - 1.99
  - 2.0
","","","","","","","","","None","","","","2002/03/06","2026/01/12","","",""
"10884","","","None","10.7.1.15","udp","123","Network Time Protocol (NTP) Server Detection","An NTP server is listening on the remote host.","An NTP server is listening on port 123. If not securely configured,
it may provide information about its version, current date, current
time, and possibly system information.","n/a","http://www.ntp.org","
  An NTP service has been discovered, listening on port 123.

  No sensitive information has been disclosed.

  Version : unknown
","","","","","","","","","None","","IAVT:0001-T-0934","","2015/03/20","2021/02/24","","",""
"11154","","","None","10.7.1.15","tcp","1515","Unknown Service Detection: Banner Retrieval","There is an unknown service running on the remote host.","Nessus was unable to identify a service on the remote host even though
it returned a banner of some type.","n/a","","
If you know what this service is and think the banner could be used to
identify it, please send a description of the service along with the
following output to svc-signatures@nessus.org :

  Port   : 1515
  Type   : help
  Banner : 
0x00:  45 52 52 4F 52 3A 20 49 6E 76 61 6C 69 64 20 70    ERROR: Invalid p
           0x10:  61 73 73 77 6F 72 64 45 52 52 4F 52 3A 20 55 6E    asswordERROR: Un
           0x20:  61 62 6C 65 20 74 6F 20 61 64 64 20 61 67 65 6E    able to add agen
           0x30:  74                                                 t               
           
","","","","","","","","","None","","","","2002/11/18","2022/07/26","","",""
"11219","","","None","10.7.1.15","tcp","22","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 22/tcp was found to be open","","","","","","","","","None","","","","2009/02/04","2025/07/14","","",""
"11219","","","None","10.7.1.15","tcp","1514","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 1514/tcp was found to be open","","","","","","","","","None","","","","2009/02/04","2025/07/14","","",""
"11219","","","None","10.7.1.15","tcp","1515","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 1515/tcp was found to be open","","","","","","","","","None","","","","2009/02/04","2025/07/14","","",""
"11219","","","None","10.7.1.15","tcp","56001","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 56001/tcp was found to be open","","","","","","","","","None","","","","2009/02/04","2025/07/14","","",""
"11936","","","None","10.7.1.15","tcp","0","OS Identification","It is possible to guess the remote operating system.","Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP,
SNMP, etc.), it is possible to guess the name of the remote operating
system in use. It is also possible sometimes to guess the version of
the operating system.","n/a","","
Remote operating system : Linux Kernel 2.6
Confidence level : 65
Method : SinFP

Not all fingerprints could give a match. If you think that these
signatures would help us improve OS fingerprinting, please submit
them by visiting https://www.tenable.com/research/submitsignatures.

SSH:!:SSH-2.0-OpenSSH_8.9p1 Ubuntu-3ubuntu0.15
NTP:!:unknown
SinFP:
   P1:B10113:F0x12:W62727:O0204ffff:M8961:
   P2:B10113:F0x12:W62643:O0204ffff0402080affffffff4445414401030307:M8961:
   P3:B00000:F0x00:W0:O0:M0
   P4:191603_7_p=22R
SSLcert:!:i/O:ZA-DCs/CN:hydra-za-compliance-v2.managesoc.com
98cd42fb44647067e78c31410a1dc0f506f8fffe
i/CN:wazuh.comi/O:Wazuhs/CN:wazuh.coms/O:Wazuh
b2374cf3103bfb01e8a56a1435a63420fcd79e79


 
The remote host is running Linux Kernel 2.6","","","","","","","","","None","","","","2003/12/09","2025/06/03","","",""
"19506","","","None","10.7.1.15","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - The ping round trip time 
  - Whether credentialed or third-party patch management
    checks are possible.
  - Whether the display of superseded patches is enabled
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 10.11.3
Nessus build : 20047
Plugin feed version : 202604202226
Scanner edition used : Nessus
Scanner OS : LINUX
Scanner distribution : ubuntu1604-x86-64
Scan type : Normal
Scan name : ZA_VPC1_Final
Scan policy used : Custom Full Scan
Scanner IP : 10.8.0.1
Port scanner(s) : nessus_syn_scanner 
Port range : 1-65535
Ping RTT : 228.389 ms
Thorough tests : no
Experimental tests : no
Scan for Unpatched Vulnerabilities : yes
Plugin debugging enabled : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
Display superseded patches : yes (supersedence plugin did not launch)
CGI scanning : enabled
Web application tests : enabled
Web app tests -  Test mode : single
Web app tests -  Try all HTTP methods : no
Web app tests -  Maximum run time : 5 minutes.
Web app tests -  Stop at first flaw : CGI
Max hosts : 10
Max checks : 5
Recv timeout : 12
Backports : Detected
Allow post-scan editing : Yes
Nessus Plugin Signature Checking : Enabled
Audit File Signature Checking : Disabled
Scan Start Date : 2026/5/2 16:15 IST (UTC +05:30)
Scan duration : 1670 sec
Scan for malware : no
Fully Scan Operational Technology devices : no
Safely Scan Operational Technology devices with OT Discovery : no
","","","","","","","","","None","","","","2005/08/26","2026/03/04","","",""
